t,x,y,z,yaw
0.0,0.8,1.5,0.2,-0.0
0.1,0.800777087526621,1.5329745154967498,0.203,-0.0471238898038469
0.2,0.803106624777844,1.56587581932296,0.20600000000000002,-0.0942477796076938
0.30000000000000004,0.8069834395984098,1.598630862356308,0.20900000000000002,-0.14137166941154072
0.4,0.8123989244899179,1.6311669202100072,0.21200000000000002,-0.1884955592153876
0.5,0.8193410557216264,1.6634117546991338,0.21500000000000002,-0.23561944901923448
0.6000000000000001,0.8277944200261399,1.6952937742274605,0.21800000000000003,-0.28274333882308145
0.7000000000000001,0.8377402488207183,1.7267421927387046,0.221,-0.3298672286269283
0.8,0.8491564598782241,1.7576871868792745,0.224,-0.3769911184307752
0.9,0.8620177063551884,1.7880600510235762,0.227,-0.42411500823462206
1.0,0.8762954330681425,1.8177933498176828,0.23,-0.47123889803846897
1.1,0.8919579398932662,1.8468210679026853,0.233,-0.5183627878423159
1.2000000000000002,0.9089704521485895,1.8750787564852978,0.23600000000000002,-0.5654866776461629
1.3,0.9272951978024837,1.902503676430295,0.23900000000000002,-0.6126105674500096
1.4000000000000001,0.9468914913370168,1.9290349375570834,0.24200000000000002,-0.6597344572538566
1.5,0.9677158240799784,1.9546136338311286,0.245,-0.7068583470577035
1.6,0.989721960805012,1.9791829741500822,0.248,-0.7539822368615504
1.7000000000000002,1.01286104238538,2.0026884084342322,0.251,-0.8011061266653974
1.8,1.0370816942734438,2.025077748741322,0.254,-0.8482300164692441
1.9000000000000001,1.0623301405650065,2.0463012851368307,0.257,-0.8953539062730911
2.0,1.088550323395269,2.066311896062463,0.26,-0.9424777960769379
2.1,1.1156840274013078,2.0850651529577893,0.263,-0.9896016858807849
2.2,1.1436710089747402,2.1025194189027605,0.266,-1.0367255756846319
2.3000000000000003,1.1724491300175988,2.1186359410620854,0.269,-1.0838494654884787
2.4000000000000004,1.2019544959044492,2.1333789367262135,0.272,-1.1309733552923258
2.5,1.2321215973444373,2.1467156727579004,0.275,-1.1780972450961724
2.6,1.262883455828296,2.1586165382679576,0.278,-1.2252211349000193
2.7,1.2941717723373873,2.169055110358831,0.281,-1.2723450247038663
2.8000000000000003,1.3259170789846018,2.1780082127900418,0.28400000000000003,-1.3194689145077132
2.9000000000000004,1.3580488932504413,2.185455967435236,0.28700000000000003,-1.3665928043115603
3.0,1.3904958744718383,2.1913818384165964,0.29000000000000004,-1.413716694115407
3.1,1.4231859822362682,2.1957726688186257,0.29300000000000004,-1.4608405839192538
3.2,1.4560466363294806,2.1986187098997902,0.29600000000000004,-1.5079644737231008
3.3000000000000003,1.4890048778817255,2.1999136427371626,0.29900000000000004,-1.5550883635269477
3.4000000000000004,1.52198753135469,2.199654592256012,0.30200000000000005,-1.6022122533307948
3.5,1.5549213670094915,2.1978421336131895,0.305,-1.6493361431346414
3.6,1.587733263495013,2.1944802909201346,0.308,-1.6964600329384882
3.7,1.6203503701955868,2.1895765283083417,0.311,-1.7435839227423353
3.8000000000000003,1.6527002689775798,2.183141733357123,0.314,-1.7907078125461822
3.9000000000000004,1.684711134975761,2.1751901929204585,0.317,-1.8378317023500292
4.0,1.716311896062463,2.1657395614066077,0.32,-1.8849555921538759
4.1000000000000005,1.74743239064548,2.154810821580907,0.323,-1.932079481957723
4.2,1.7780035234443465,2.1424282379787867,0.326,-1.9792033717615698
4.3,1.8079574188991405,2.1286193030324307,0.329,-2.0263272615654166
4.4,1.8372275718712008,2.1134146760307044,0.332,-2.0734511513692637
4.5,1.8657489953011641,2.0968481150478646,0.335,-2.1205750411731104
4.6000000000000005,1.8934583644964915,2.078956401992193,0.338,-2.1676989309769574
4.7,1.9202941577281187,2.0597792609409633,0.34099999999999997,-2.214822820780804
4.800000000000001,1.946196792824083,2.039359269943052,0.34400000000000003,-2.2619467105846516
4.9,1.9711087594568415,2.0177417664850266,0.347,-2.309070600388498
5.0,1.9949747468305832,1.9949747468305832,0.35,-2.356194490192345
5.1000000000000005,2.0177417664850266,1.9711087594568413,0.353,-2.403318379996192
5.2,2.0393592699430525,1.9461967928240829,0.356,-2.4504422698000385
5.300000000000001,2.0597792609409638,1.9202941577281185,0.359,-2.497566159603886
5.4,2.078956401992193,1.8934583644964913,0.362,-2.5446900494077327
5.5,2.0968481150478646,1.8657489953011641,0.365,-2.5918139392115793
5.6000000000000005,2.1134146760307044,1.8372275718712006,0.368,-2.6389378290154264
5.7,2.1286193030324307,1.8079574188991407,0.371,-2.686061718819273
5.800000000000001,2.1424282379787867,1.778003523444346,0.374,-2.7331856086231205
5.9,2.154810821580907,1.7474323906454798,0.377,-2.780309498426967
6.0,2.1657395614066073,1.7163118960624633,0.38,-2.827433388230814
6.1000000000000005,2.1751901929204585,1.6847111349757609,0.383,-2.874557278034661
6.2,2.183141733357123,1.65270026897758,0.386,-2.9216811678385075
6.300000000000001,2.1895765283083417,1.6203503701955864,0.389,-2.968805057642355
6.4,2.1944802909201346,1.5877332634950128,0.392,-3.0159289474462017
6.5,2.1978421336131895,1.5549213670094915,0.395,-3.0630528372500483
6.6000000000000005,2.199654592256012,1.5219875313546898,0.398,-3.1101767270538954
6.7,2.1999136427371626,1.4890048778817258,0.401,-3.157300616857742
6.800000000000001,2.1986187098997902,1.4560466363294804,0.404,-3.2044245066615895
6.9,2.1957726688186257,1.4231859822362682,0.40700000000000003,-3.251548396465436
7.0,2.1913818384165964,1.3904958744718385,0.41000000000000003,-3.2986722862692828
7.1000000000000005,2.185455967435236,1.3580488932504413,0.41300000000000003,-3.34579617607313
7.2,2.1780082127900418,1.3259170789846018,0.41600000000000004,-3.3929200658769765
7.300000000000001,2.1690551103588307,1.294171772337387,0.41900000000000004,-3.440043955680824
7.4,2.1586165382679576,1.262883455828296,0.42200000000000004,-3.4871678454846706
7.5,2.146715672757901,1.2321215973444373,0.425,-3.5342917352885173
7.6000000000000005,2.1333789367262135,1.2019544959044492,0.42800000000000005,-3.5814156250923643
7.7,2.1186359410620854,1.1724491300175988,0.431,-3.628539514896211
7.800000000000001,2.1025194189027605,1.14367100897474,0.43400000000000005,-3.6756634047000585
7.9,2.085065152957789,1.1156840274013078,0.437,-3.722787294503905
8.0,2.066311896062463,1.088550323395269,0.44,-3.7699111843077517
8.1,2.046301285136831,1.0623301405650065,0.443,-3.8170350741115984
8.200000000000001,2.0250777487413214,1.0370816942734435,0.44600000000000006,-3.864158963915446
8.3,2.0026884084342322,1.0128610423853797,0.449,-3.911282853719293
8.4,1.979182974150082,0.989721960805012,0.452,-3.9584067435231396
8.5,1.9546136338311288,0.9677158240799786,0.455,-4.005530633326986
8.6,1.9290349375570834,0.9468914913370168,0.458,-4.052654523130833
8.700000000000001,1.9025036764302947,0.9272951978024834,0.461,-4.099778412934681
8.8,1.8750787564852973,0.9089704521485893,0.464,-4.1469023027385274
8.9,1.846821067902685,0.8919579398932661,0.467,-4.194026192542374
9.0,1.8177933498176828,0.8762954330681426,0.47000000000000003,-4.241150082346221
9.1,1.7880600510235765,0.8620177063551885,0.473,-4.288273972150067
9.200000000000001,1.7576871868792745,0.849156459878224,0.47600000000000003,-4.335397861953915
9.3,1.7267421927387046,0.8377402488207183,0.47900000000000004,-4.3825217517577615
9.4,1.6952937742274607,0.82779442002614,0.482,-4.429645641561608
9.5,1.6634117546991336,0.8193410557216264,0.485,-4.476769531365456
9.600000000000001,1.6311669202100068,0.8123989244899179,0.48800000000000004,-4.523893421169303
9.700000000000001,1.5986308623563075,0.8069834395984097,0.49100000000000005,-4.57101731097315
9.8,1.5658758193229598,0.803106624777844,0.494,-4.618141200776996
9.9,1.5329745154967498,0.800777087526621,0.497,-4.665265090580843
10.0,1.5000000000000002,0.8,0.5,-4.71238898038469
10.100000000000001,1.4670254845032498,0.8007770875266211,0.5030000000000001,-4.759512870188537
10.200000000000001,1.43412418067704,0.803106624777844,0.506,-4.806636759992384
10.3,1.4013691376436923,0.8069834395984098,0.509,-4.8537606497962305
10.4,1.368833079789993,0.8123989244899179,0.512,-4.900884539600077
10.5,1.3365882453008666,0.8193410557216263,0.515,-4.948008429403924
10.600000000000001,1.304706225772539,0.82779442002614,0.518,-4.995132319207772
10.700000000000001,1.273257807261295,0.8377402488207185,0.521,-5.042256209011619
10.8,1.2423128131207253,0.8491564598782242,0.524,-5.089380098815465
10.9,1.2119399489764238,0.8620177063551884,0.527,-5.136503988619312
11.0,1.1822066501823174,0.8762954330681424,0.53,-5.183627878423159
11.100000000000001,1.1531789320973145,0.8919579398932663,0.533,-5.230751768227006
11.200000000000001,1.1249212435147022,0.9089704521485895,0.536,-5.277875658030853
11.3,1.097496323569705,0.9272951978024836,0.539,-5.324999547834699
11.4,1.0709650624429168,0.9468914913370166,0.542,-5.372123437638546
11.5,1.0453863661688714,0.9677158240799785,0.5449999999999999,-5.419247327442394
11.600000000000001,1.0208170258499174,0.9897219608050124,0.548,-5.466371217246241
11.700000000000001,0.9973115915657675,1.0128610423853803,0.551,-5.513495107050088
11.8,0.9749222512586783,1.037081694273444,0.554,-5.560618996853934
11.9,0.9536987148631692,1.0623301405650065,0.5569999999999999,-5.607742886657781
12.0,0.9336881039375369,1.0885503233952687,0.56,-5.654866776461628
12.100000000000001,0.9149348470422107,1.115684027401308,0.5630000000000001,-5.701990666265475
12.200000000000001,0.8974805810972394,1.1436710089747402,0.5660000000000001,-5.749114556069322
12.3,0.8813640589379147,1.1724491300175985,0.569,-5.796238445873168
12.4,0.8666210632737865,1.2019544959044488,0.5720000000000001,-5.843362335677015
12.5,0.8532843272420995,1.2321215973444368,0.575,-5.890486225480862
12.600000000000001,0.841383461732042,1.2628834558282966,0.5780000000000001,-5.93761011528471
12.700000000000001,0.8309448896411687,1.2941717723373876,0.581,-5.984734005088557
12.8,0.8219917872099582,1.325917078984602,0.5840000000000001,-6.031857894892403
12.9,0.814544032564764,1.3580488932504413,0.587,-6.07898178469625
13.0,0.8086181615834037,1.3904958744718383,0.5900000000000001,-6.126105674500097
13.100000000000001,0.8042273311813742,1.4231859822362685,0.593,-6.173229564303944
13.200000000000001,0.80138129010021,1.4560466363294806,0.5960000000000001,-6.220353454107791
13.3,0.8000863572628376,1.4890048778817255,0.599,-6.267477343911637
13.4,0.8003454077439879,1.5219875313546896,0.602,-6.314601233715484
13.5,0.8021578663868104,1.5549213670094917,0.605,-6.3617251235193315
13.600000000000001,0.8055197090798656,1.5877332634950134,0.6080000000000001,-6.408849013323179
