timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ
88973,1.0968986749649048,1.5724239349365234,0.090035580098629
88983,1.0969979763031006,1.572517991065979,0.0900254100561142
88993,1.097097396850586,1.5726120471954346,0.09001579880714417
89003,1.0971970558166504,1.5727062225341797,0.09000782668590546
89013,1.0972968339920044,1.5728003978729248,0.09000196307897568
89023,1.097396731376648,1.5728946924209595,0.08999894559383392
89033,1.097496509552002,1.5729889869689941,0.08999653160572052
89043,1.0975961685180664,1.5730832815170288,0.0899973064661026
89053,1.0976958274841309,1.573177695274353,0.09000731259584427
89063,1.0977953672409058,1.5732722282409668,0.09001636505126953
89073,1.0978946685791016,1.5733668804168701,0.09002790600061417
89083,1.0979934930801392,1.5734617710113525,0.09005197137594223
89093,1.09809148311615,1.573556661605835,0.09007372707128525
89103,1.0981882810592651,1.5736515522003174,0.0900830328464508
89113,1.094879388809204,1.5744222402572632,0.08703458309173584
89124,1.0922795534133911,1.5741136074066162,0.09076936542987823
89133,1.0955790281295776,1.5708304643630981,0.08967225253582001
89143,1.0922693014144897,1.572280764579773,0.09158988296985626
89155,1.093429684638977,1.5688111782073975,0.08562473952770233
89164,1.0947002172470093,1.567589521408081,0.08661835640668869
89173,1.0951523780822754,1.5656532049179077,0.08484791964292526
89183,1.0953576564788818,1.5641520023345947,0.08018003404140472
89193,1.0914695262908936,1.5639398097991943,0.08293027430772781
89204,1.0913339853286743,1.5635563135147095,0.08294038474559784
89213,1.0894402265548706,1.5623703002929688,0.08477340638637543
89223,1.0916872024536133,1.56315016746521,0.08601738512516022
89233,1.091820240020752,1.5608720779418945,0.08369358628988266
89244,1.0921967029571533,1.5607737302780151,0.0865856409072876
89254,1.0897536277770996,1.561509132385254,0.08602036535739899
89263,1.0887972116470337,1.5614495277404785,0.08728312700986862
89273,1.085899829864502,1.5591890811920166,0.08568192273378372
89283,1.0869777202606201,1.5591645240783691,0.08688713610172272
89294,1.0847893953323364,1.557594895362854,0.0868062749505043
89303,1.0849570035934448,1.5579286813735962,0.0891205295920372
89313,1.084567666053772,1.5572601556777954,0.08933363854885101
89324,1.082077145576477,1.5574066638946533,0.08942843228578568
89334,1.0794668197631836,1.5540417432785034,0.0885213315486908
89343,1.0766289234161377,1.5524111986160278,0.08837693929672241
89353,1.0788064002990723,1.5550800561904907,0.09137286990880966
89363,1.0772700309753418,1.5534242391586304,0.09227098524570465
89373,1.0772769451141357,1.554498553276062,0.09517061710357666
89383,1.078879475593567,1.5535180568695068,0.09719695150852203
89393,1.0756586790084839,1.5508553981781006,0.0964614599943161
89403,1.075173258781433,1.5516542196273804,0.09812092781066895
89413,1.0717055797576904,1.5487922430038452,0.09938114136457443
89423,1.0679444074630737,1.5454483032226562,0.09720738232135773
89433,1.0698562860488892,1.5440306663513184,0.09969259053468704
89443,1.0658574104309082,1.542210578918457,0.10000091791152954
89453,1.0635331869125366,1.544282078742981,0.10211456567049026
89463,1.0610177516937256,1.541562795639038,0.10271438956260681
89473,1.0604777336120605,1.5428705215454102,0.10553798824548721
89483,1.0629228353500366,1.5418133735656738,0.10783396661281586
89493,1.0570329427719116,1.5390759706497192,0.10714738070964813
89504,1.054885983467102,1.5397871732711792,0.11051883548498154
89513,1.05721914768219,1.5394610166549683,0.10845164954662323
89523,1.0552847385406494,1.5365252494812012,0.10875371098518372
89533,1.054446816444397,1.5362504720687866,0.10996653139591217
89544,1.0485827922821045,1.5343130826950073,0.10914158076047897
89553,1.050192952156067,1.533312439918518,0.10963062196969986
89565,1.0449196100234985,1.5287913084030151,0.11010193079710007
89573,1.0434755086898804,1.5271178483963013,0.1096348762512207
89583,1.0419670343399048,1.5271509885787964,0.10957720130681992
89593,1.0403614044189453,1.5272985696792603,0.11172319948673248
89603,1.0439056158065796,1.5262733697891235,0.11131610721349716
89613,1.039029598236084,1.5261192321777344,0.11142819374799728
89623,1.0407999753952026,1.5250153541564941,0.11094779521226883
89633,1.0360641479492188,1.5209379196166992,0.11120670288801193
89643,1.0359841585159302,1.5228549242019653,0.11408402770757675
89653,1.039899230003357,1.5247740745544434,0.11652534455060959
89664,1.0378953218460083,1.5244768857955933,0.1156495064496994
89673,1.0406897068023682,1.5204263925552368,0.11544379591941833
89683,1.0423130989074707,1.5199497938156128,0.11503736674785614
