timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ
52856,1.0973771810531616,1.507354974746704,-0.02192697301506996
52866,1.0942732095718384,1.5104243755340576,-0.02183084934949875
52876,1.0948975086212158,1.5079131126403809,-0.024443399161100388
52886,1.0929392576217651,1.506357192993164,-0.025333993136882782
52896,1.0910990238189697,1.5056614875793457,-0.024247178807854652
52906,1.093569040298462,1.504490613937378,-0.027546796947717667
52916,1.0941330194473267,1.5044842958450317,-0.028033705428242683
52926,1.0963808298110962,1.5040488243103027,-0.02746272273361683
52936,1.0927560329437256,1.5051124095916748,-0.029558271169662476
52946,1.0917733907699585,1.5036170482635498,-0.030154606327414513
52956,1.0926522016525269,1.503815770149231,-0.028667578473687172
52966,1.093251347541809,1.5031696557998657,-0.02762598730623722
52976,1.097269892692566,1.503574013710022,-0.027708586305379868
52986,1.095947504043579,1.5044424533843994,-0.025888852775096893
52996,1.0915186405181885,1.5054292678833008,-0.027018776163458824
53006,1.092188835144043,1.5078266859054565,-0.024371251463890076
53016,1.093576431274414,1.5087884664535522,-0.021389443427324295
53026,1.0951895713806152,1.5088330507278442,-0.02084755152463913
53036,1.0965152978897095,1.5072400569915771,-0.021787479519844055
53046,1.1001390218734741,1.5043197870254517,-0.020457573235034943
53056,1.0969456434249878,1.5042058229446411,-0.021900253370404243
53066,1.096434235572815,1.5090874433517456,-0.021153323352336884
53076,1.0962247848510742,1.507843255996704,-0.022724056616425514
53087,1.0936776399612427,1.5042506456375122,-0.02661103755235672
53096,1.0925078392028809,1.5054734945297241,-0.027186226099729538
53106,1.0886889696121216,1.5053704977035522,-0.02482306770980358
53116,1.0886762142181396,1.5037131309509277,-0.023359522223472595
53127,1.0899473428726196,1.5059382915496826,-0.021556586027145386
53136,1.086630940437317,1.5062243938446045,-0.021394629031419754
53146,1.086181402206421,1.5053108930587769,-0.022016728296875954
53156,1.084726333618164,1.5072673559188843,-0.019856441766023636
53166,1.0821486711502075,1.5068070888519287,-0.02137371525168419
53177,1.0799428224563599,1.5083842277526855,-0.02073005773127079
53186,1.0801379680633545,1.5079411268234253,-0.016924042254686356
53196,1.0799543857574463,1.5056884288787842,-0.017477290704846382
53206,1.0781245231628418,1.5022841691970825,-0.01815248653292656
53216,1.0821717977523804,1.5026237964630127,-0.01621563360095024
53226,1.0777552127838135,1.5010401010513306,-0.01415959931910038
53236,1.0771127939224243,1.501459002494812,-0.01055706012994051
53246,1.075649380683899,1.4988598823547363,-0.009998606517910957
53256,1.0739684104919434,1.4927974939346313,-0.010643601417541504
53266,1.0765588283538818,1.4925448894500732,-0.008741777390241623
53276,1.0711171627044678,1.4903005361557007,-0.007809226866811514
53287,1.0677051544189453,1.4917550086975098,-0.006059096660465002
53296,1.0638811588287354,1.487953543663025,-0.004891896620392799
