timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ,kalman.stateD2
41860,0.9783256649971008,1.5106256008148193,0.20442219078540802,0.0
41960,0.9851641058921814,1.5277572870254517,0.19997848570346832,0.0
42060,1.0061335563659668,1.5565730333328247,0.18740543723106384,0.0
42160,1.0136489868164062,1.6077111959457397,0.17571337521076202,0.0
42260,1.0290414094924927,1.679794430732727,0.1680649071931839,0.0
42361,1.0496623516082764,1.758815884590149,0.17905579507350922,0.0
42461,1.0832679271697998,1.8348573446273804,0.20635105669498444,0.0
42560,1.1115689277648926,1.865169882774353,0.23107169568538666,0.0
42660,1.1301257610321045,1.8779430389404297,0.2430393099784851,0.0
42760,1.1495938301086426,1.88849675655365,0.2531673312187195,0.0
42860,1.155322790145874,1.9024897813796997,0.2715156376361847,0.0
42960,1.165998101234436,1.9077316522598267,0.28409433364868164,0.0
43060,1.187075138092041,1.920931339263916,0.2953014075756073,0.0
43161,1.2202041149139404,1.943218469619751,0.3036787211894989,0.0
43260,1.265073537826538,1.9655405282974243,0.310468852519989,0.0
43360,1.325223445892334,1.990805745124817,0.31761109828948975,0.0
43460,1.3963137865066528,1.9967800378799438,0.32015129923820496,0.0
43560,1.4622679948806763,2.0063228607177734,0.31272900104522705,0.0
43660,1.5336748361587524,2.02518630027771,0.3095586895942688,0.0
43760,1.595033049583435,2.026655435562134,0.31504026055336,0.0
43861,1.6532429456710815,2.0232269763946533,0.32292553782463074,0.0
43960,1.7151042222976685,2.0048203468322754,0.32602810859680176,0.0
44061,1.7639516592025757,1.9765280485153198,0.33052921295166016,0.0
44160,1.808685541152954,1.9467705488204956,0.3289543688297272,0.0
44260,1.8566962480545044,1.9167414903640747,0.3315742313861847,0.0
44360,1.8874508142471313,1.889433741569519,0.3275296092033386,0.0
44460,1.9172372817993164,1.8718894720077515,0.32795843482017517,0.0
44561,1.934075117111206,1.8562737703323364,0.3238249719142914,0.0
44660,1.9465404748916626,1.8300397396087646,0.3235657811164856,0.0
44761,1.954819679260254,1.805781602859497,0.3245382010936737,0.0
44860,1.9599922895431519,1.7672691345214844,0.3288750946521759,0.0
