timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.yaw
412739,1.0936956405639648,1.5184805393218994,0.24860353767871857,1.1942059993743896
412839,1.094146966934204,1.5072530508041382,0.24742913246154785,0.07356969267129898
412939,1.0904426574707031,1.5069739818572998,0.23253898322582245,-1.5305931568145752
413039,1.0844396352767944,1.5165305137634277,0.2122802883386612,-3.432821273803711
413139,1.0686869621276855,1.5413506031036377,0.2039443850517273,-6.875359535217285
413239,1.066045880317688,1.5625618696212769,0.1985124945640564,-10.559072494506836
413339,1.0740691423416138,1.5938955545425415,0.19477564096450806,-14.150731086730957
413439,1.0656970739364624,1.6217193603515625,0.1900302767753601,-17.287425994873047
413539,1.068532943725586,1.6536067724227905,0.18626552820205688,-19.536508560180664
413639,1.068088412284851,1.6826790571212769,0.17960716784000397,-22.111053466796875
413739,1.0858261585235596,1.6943018436431885,0.18270689249038696,-24.698060989379883
413839,1.105961561203003,1.7135281562805176,0.2057204395532608,-27.334613800048828
413939,1.1251932382583618,1.7296143770217896,0.23730559647083282,-30.368289947509766
414039,1.1424671411514282,1.757517695426941,0.256888210773468,-33.83134078979492
414139,1.1495367288589478,1.7915955781936646,0.2638753056526184,-37.056907653808594
414239,1.1500004529953003,1.820961833000183,0.2553110420703888,-39.5832633972168
414339,1.1508843898773193,1.8374933004379272,0.24940761923789978,-41.83221435546875
414439,1.1552541255950928,1.8515088558197021,0.25215479731559753,-44.068687438964844
414539,1.1181038618087769,1.8508334159851074,0.25841641426086426,-46.17173385620117
414639,1.0972412824630737,1.8438775539398193,0.2604961097240448,-48.870269775390625
414740,1.0752921104431152,1.8389654159545898,0.2634587585926056,-51.57246017456055
414839,1.062021255493164,1.8502752780914307,0.2650757431983948,-54.53493881225586
414939,1.0744813680648804,1.8783255815505981,0.25713199377059937,-57.433753967285156
415039,1.1091607809066772,1.9165645837783813,0.24925781786441803,-60.12668991088867
415139,1.1603002548217773,1.9511675834655762,0.24730104207992554,-62.54706954956055
415239,1.2052156925201416,1.9711652994155884,0.25954774022102356,-64.54478454589844
415339,1.2529891729354858,1.9784821271896362,0.2529403567314148,-66.66686248779297
415439,1.2989037036895752,1.996504783630371,0.24521002173423767,-68.6673583984375
415539,1.3427653312683105,1.9894663095474243,0.24619801342487335,-70.23068237304688
415639,1.3945726156234741,1.9898592233657837,0.2522273659706116,-71.7037582397461
415739,1.4344850778579712,1.9973325729370117,0.25883790850639343,-75.00201416015625
415840,1.4572888612747192,2.005112648010254,0.2569495737552643,-78.70406341552734
415939,1.4775948524475098,2.026808023452759,0.2586260735988617,-81.82018280029297
416039,1.489205002784729,2.030547618865967,0.26046621799468994,-85.11495208740234
416139,1.5123335123062134,2.0396716594696045,0.2640695571899414,-88.27287292480469
416239,1.5243384838104248,2.069023609161377,0.26723822951316833,-91.2643051147461
416339,1.5415269136428833,2.06435227394104,0.27800825238227844,-94.3091049194336
416439,1.5558032989501953,2.051194429397583,0.2773641347885132,-97.13648986816406
416540,1.566422700881958,2.0567467212677,0.2837445139884949,-99.74861907958984
416639,1.595525860786438,2.0394716262817383,0.2932165265083313,-102.55859375
416739,1.6137049198150635,2.0207319259643555,0.30739855766296387,-105.5513687133789
416839,1.6450436115264893,2.004239082336426,0.30854007601737976,-108.38716888427734
416939,1.6745820045471191,1.9849239587783813,0.31481248140335083,-110.95442962646484
417039,1.7027603387832642,1.9657533168792725,0.3129082918167114,-113.4035873413086
417140,1.728006362915039,1.9439042806625366,0.31686392426490784,-115.97177124023438
417239,1.7549251317977905,1.9304139614105225,0.3196653127670288,-118.6180419921875
417339,1.7748908996582031,1.926498532295227,0.3294348120689392,-121.36914825439453
417439,1.793014407157898,1.9176546335220337,0.32505738735198975,-124.1698989868164
417539,1.8047714233398438,1.906046748161316,0.3266369104385376,-126.97207641601562
417639,1.828999400138855,1.8987836837768555,0.3243405818939209,-129.78103637695312
417739,1.8433728218078613,1.8868616819381714,0.32234418392181396,-132.3465576171875
417839,1.8626937866210938,1.8760247230529785,0.33227095007896423,-134.88754272460938
417939,1.880150556564331,1.8648784160614014,0.33231332898139954,-137.48944091796875
418039,1.8956722021102905,1.8478883504867554,0.3295114040374756,-140.1099853515625
418139,1.8961331844329834,1.832762598991394,0.32760435342788696,-142.47467041015625
418240,1.905072808265686,1.8052159547805786,0.3280889093875885,-145.44729614257812
418339,1.91244375705719,1.7955801486968994,0.33205166459083557,-147.8809356689453
418439,1.9065977334976196,1.7703431844711304,0.3384053707122803,-150.75425720214844
418539,1.9060629606246948,1.7445787191390991,0.35194817185401917,-153.22396850585938
418639,1.9037588834762573,1.7377010583877563,0.36327797174453735,-155.92733764648438
418740,1.91225004196167,1.7177584171295166,0.3635918200016022,-158.6658935546875
418839,1.9332451820373535,1.6962779760360718,0.3596760332584381,-160.96875
418939,1.9480929374694824,1.671205997467041,0.3617044687271118,-163.24594116210938
419039,1.962054967880249,1.632494568824768,0.359538733959198,-164.77394104003906
419139,1.9749685525894165,1.5843265056610107,0.35552462935447693,-166.1727294921875
419239,1.9864966869354248,1.5456135272979736,0.35160398483276367,-168.1549835205078
419339,2.000178575515747,1.5082716941833496,0.3551224172115326,-171.0135498046875
419440,2.011716842651367,1.4816774129867554,0.3620017170906067,-175.01048278808594
419539,2.015164375305176,1.4596056938171387,0.36348628997802734,-179.23095703125
419639,1.9999810457229614,1.4434751272201538,0.36887529492378235,177.1953582763672
419739,1.9972655773162842,1.4260542392730713,0.36767852306365967,174.23231506347656
419839,2.012226104736328,1.426622748374939,0.3761413097381592,171.27130126953125
419939,2.0205862522125244,1.4225168228149414,0.3913508951663971,168.0933074951172
420039,2.0503013134002686,1.4043550491333008,0.3981782793998718,164.91883850097656
420139,2.0569968223571777,1.3906209468841553,0.4007527828216553,162.28260803222656
420239,2.0441901683807373,1.369984745979309,0.40637701749801636,160.0011749267578
420339,2.045964479446411,1.3334676027297974,0.40703514218330383,157.48486328125
420439,2.025651693344116,1.2971030473709106,0.41552969813346863,154.7803192138672
420539,2.0165016651153564,1.264021873474121,0.42547088861465454,152.13938903808594
420639,2.013355255126953,1.246199607849121,0.43905630707740784,149.60101318359375
420739,2.0194828510284424,1.2356674671173096,0.45258522033691406,146.88641357421875
420839,1.9999107122421265,1.2151771783828735,0.44639304280281067,144.0404510498047
420939,2.0035154819488525,1.2239898443222046,0.45028847455978394,141.6147918701172
421039,1.9862107038497925,1.2126210927963257,0.45132961869239807,139.19895935058594
421139,1.9736443758010864,1.19914710521698,0.45952802896499634,136.44497680664062
421239,1.9568451642990112,1.1897116899490356,0.46126651763916016,133.75137329101562
421339,1.947920560836792,1.164581298828125,0.45939505100250244,131.25436401367188
421439,1.9191230535507202,1.132957100868225,0.45968329906463623,128.75633239746094
421539,1.8983852863311768,1.1204382181167603,0.4586988687515259,126.24429321289062
421639,1.8541918992996216,1.1012998819351196,0.465096652507782,123.92993927001953
