timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.yaw
23558,0.9546069502830505,1.4938727617263794,0.23101848363876343,2.3820810317993164
23658,0.947300910949707,1.4939398765563965,0.23510374128818512,1.7750014066696167
23758,0.9394968748092651,1.4867056608200073,0.23115020990371704,0.6802293062210083
23858,0.9316578507423401,1.4760385751724243,0.22173884510993958,-1.3110570907592773
23958,0.9264276623725891,1.4668630361557007,0.2212829440832138,-3.5804553031921387
24058,0.9390875697135925,1.4786816835403442,0.2148384153842926,-6.768586158752441
24158,0.9487232565879822,1.488186001777649,0.2105247676372528,-10.10176944732666
24258,0.9549912214279175,1.4954555034637451,0.1939227283000946,-13.482159614562988
24358,0.9583434462547302,1.510048508644104,0.18155106902122498,-16.54808235168457
24458,0.9508164525032043,1.5349867343902588,0.1810617446899414,-19.239242553710938
24558,0.9483539462089539,1.5721845626831055,0.18112064898014069,-21.745241165161133
24658,0.9451123476028442,1.6116116046905518,0.18833041191101074,-24.17521095275879
24758,0.9365419745445251,1.6465137004852295,0.19096305966377258,-26.1915225982666
24858,0.9364082217216492,1.6924906969070435,0.1955278068780899,-28.962188720703125
24958,0.9427320957183838,1.7287826538085938,0.1969175636768341,-31.702293395996094
25058,0.9572537541389465,1.7567884922027588,0.19802168011665344,-34.593814849853516
25159,0.9681758880615234,1.7802075147628784,0.2042788416147232,-37.52876663208008
25258,0.9827188849449158,1.7853989601135254,0.20538409054279327,-40.161441802978516
25358,0.9978955984115601,1.7988760471343994,0.2041589766740799,-42.87215042114258
25458,1.0093677043914795,1.8152024745941162,0.20354032516479492,-45.77338409423828
25558,1.0316489934921265,1.8255831003189087,0.21052144467830658,-48.57646942138672
25659,1.0572088956832886,1.8310364484786987,0.2179856300354004,-51.32651138305664
25758,1.061131238937378,1.8405635356903076,0.21316082775592804,-54.337005615234375
25858,1.0847443342208862,1.8547009229660034,0.2134111225605011,-57.44020080566406
25958,1.1253145933151245,1.870635747909546,0.2203807830810547,-60.696102142333984
26058,1.1642019748687744,1.8836125135421753,0.22988171875476837,-63.60158920288086
26158,1.209810733795166,1.892840027809143,0.22802984714508057,-65.95930480957031
26258,1.2631988525390625,1.9038989543914795,0.23846650123596191,-68.39144897460938
26358,1.3153386116027832,1.9220560789108276,0.2483176290988922,-70.93875122070312
26458,1.364139437675476,1.939214825630188,0.2541434168815613,-73.4917221069336
26558,1.3976925611495972,1.95113205909729,0.2585337460041046,-76.0839614868164
26658,1.4238238334655762,1.9615134000778198,0.25362634658813477,-79.13671875
26758,1.4379298686981201,1.9652161598205566,0.25452572107315063,-81.68484497070312
26858,1.4481582641601562,1.9771957397460938,0.2635808289051056,-84.56012725830078
26958,1.4538687467575073,1.9869568347930908,0.2766864597797394,-87.21257781982422
27058,1.4510045051574707,1.9902344942092896,0.2840193510055542,-89.75084686279297
27158,1.4557808637619019,1.999991536140442,0.28984203934669495,-92.33292388916016
27258,1.4740982055664062,2.0083069801330566,0.3049148619174957,-95.09569549560547
27358,1.4923123121261597,2.0210981369018555,0.30850163102149963,-98.12020874023438
27459,1.5231271982192993,2.028593063354492,0.31161266565322876,-101.1961898803711
27558,1.5550028085708618,2.0275917053222656,0.3162139058113098,-104.21793365478516
27659,1.590593695640564,2.0185487270355225,0.3229331970214844,-107.12864685058594
27758,1.621154546737671,2.0040767192840576,0.32723408937454224,-109.96511840820312
27858,1.6541944742202759,1.9879686832427979,0.3346068859100342,-112.6987075805664
27958,1.6848375797271729,1.9759029150009155,0.3477363884449005,-115.4233627319336
28058,1.7160074710845947,1.9656190872192383,0.3581354320049286,-118.09427642822266
28158,1.737382411956787,1.9624719619750977,0.35820862650871277,-120.77259826660156
28258,1.768275499343872,1.9541168212890625,0.3534610867500305,-123.46549987792969
28358,1.7836874723434448,1.950713038444519,0.34658506512641907,-126.18048095703125
28458,1.797611951828003,1.9488539695739746,0.3468596637248993,-128.83314514160156
28558,1.8113678693771362,1.948391079902649,0.35021787881851196,-131.58380126953125
28658,1.8170089721679688,1.9451345205307007,0.3547271192073822,-134.3647003173828
28758,1.8098350763320923,1.9331022500991821,0.35846030712127686,-137.00662231445312
28858,1.8054848909378052,1.9289523363113403,0.35831061005592346,-139.6318817138672
28958,1.8072624206542969,1.9218640327453613,0.3616794943809509,-142.151611328125
29058,1.8265050649642944,1.9087814092636108,0.35930368304252625,-144.654541015625
29158,1.839836835861206,1.9049255847930908,0.3632369339466095,-147.20899963378906
29258,1.8544176816940308,1.8877850770950317,0.36759236454963684,-149.51351928710938
29358,1.8685786724090576,1.871711254119873,0.3747100830078125,-152.16110229492188
29458,1.8931255340576172,1.85667884349823,0.3726554811000824,-154.903564453125
29558,1.9085265398025513,1.8430140018463135,0.3800641894340515,-157.80458068847656
29658,1.9298583269119263,1.8174769878387451,0.37000373005867004,-160.83950805664062
29758,1.954337477684021,1.8044209480285645,0.37581393122673035,-163.86656188964844
29858,1.9677441120147705,1.7631714344024658,0.3689104914665222,-167.0017852783203
29958,1.9702528715133667,1.7106127738952637,0.36145028471946716,-170.09014892578125
30058,1.9734221696853638,1.6664079427719116,0.3469981849193573,-173.1646270751953
30158,1.9738317728042603,1.6290172338485718,0.3489423394203186,-176.05316162109375
30258,1.991776466369629,1.59243905544281,0.35034793615341187,-178.74473571777344
30358,2.0015203952789307,1.5573334693908691,0.35028767585754395,178.76454162597656
30458,2.0071253776550293,1.5362913608551025,0.3670231103897095,176.34347534179688
30558,2.018446683883667,1.5296458005905151,0.40358006954193115,173.9130096435547
30658,2.031336784362793,1.5330157279968262,0.4375952184200287,171.35598754882812
30759,2.044503927230835,1.5432031154632568,0.47135332226753235,168.60142517089844
30858,2.057572841644287,1.533421516418457,0.48244473338127136,165.79396057128906
30958,2.0721046924591064,1.507665753364563,0.482855886220932,163.0684814453125
31058,2.0664000511169434,1.481284499168396,0.47115811705589294,160.471923828125
31158,2.069606304168701,1.4512369632720947,0.4622213542461395,157.96926879882812
31258,2.0831432342529297,1.4145222902297974,0.4482475817203522,155.5125274658203
31358,2.0699427127838135,1.3841453790664673,0.44152846932411194,152.9622039794922
31458,2.0536603927612305,1.348522663116455,0.43620190024375916,150.24508666992188
31558,2.036053419113159,1.3115991353988647,0.4296824634075165,147.4912872314453
31659,2.0177605152130127,1.290900707244873,0.43540123105049133,144.7169647216797
31758,2.009899854660034,1.2745087146759033,0.4410513639450073,141.92198181152344
31858,2.0030415058135986,1.237127423286438,0.4384744167327881,139.11492919921875
31958,2.00426983833313,1.2244768142700195,0.4481145739555359,136.24276733398438
32058,1.999983549118042,1.2131922245025635,0.46980324387550354,133.3272705078125
32158,1.989452600479126,1.2023367881774902,0.4749806225299835,130.4065704345703
32258,1.9752540588378906,1.1967229843139648,0.48885372281074524,127.5755615234375
32358,1.9466865062713623,1.179458498954773,0.4973907470703125,124.83507537841797
32458,1.9211393594741821,1.1684768199920654,0.5084809064865112,122.22489166259766
32558,1.890990138053894,1.1516796350479126,0.526036262512207,119.5771255493164
32658,1.8470573425292969,1.1387827396392822,0.5375975370407104,117.16475677490234
32758,1.8059221506118774,1.1243911981582642,0.5420863628387451,114.50770568847656
