timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ,kalman.stateYaw
122348,1.0522947311401367,1.4376240968704224,0.20422187447547913,0.0
122447,1.0521396398544312,1.4459055662155151,0.20759537816047668,0.0
122547,1.0606828927993774,1.4554948806762695,0.19855062663555145,0.0
122647,1.0456817150115967,1.4711583852767944,0.18723756074905396,0.0
122747,1.0419435501098633,1.508628487586975,0.19146747887134552,0.0
122847,1.046571969985962,1.5525332689285278,0.20031078159809113,0.0
122947,1.05471932888031,1.5953289270401,0.20367084443569183,0.0
123048,1.0843251943588257,1.6484553813934326,0.2118208259344101,0.0
123147,1.1113402843475342,1.6821073293685913,0.2229561060667038,0.0
123248,1.1310462951660156,1.730051875114441,0.227675661444664,0.0
123347,1.142478346824646,1.7557203769683838,0.23728136718273163,0.0
123447,1.1277085542678833,1.7778816223144531,0.24158191680908203,0.0
123547,1.1255134344100952,1.7896143198013306,0.2506531774997711,0.0
123647,1.1382923126220703,1.813530445098877,0.2556108832359314,0.0
123747,1.1330734491348267,1.825566291809082,0.2623140513896942,0.0
123847,1.1211872100830078,1.830788493156433,0.25299301743507385,0.0
123948,1.1067969799041748,1.8364067077636719,0.2563650906085968,0.0
124048,1.0983445644378662,1.832576870918274,0.261328786611557,0.0
124147,1.1179993152618408,1.8352642059326172,0.2536415755748749,0.0
124248,1.1167893409729004,1.8449407815933228,0.26057571172714233,0.0
124347,1.133934736251831,1.8634759187698364,0.2632291615009308,0.0
124448,1.1338870525360107,1.8905093669891357,0.26211118698120117,0.0
124547,1.1573745012283325,1.9009515047073364,0.2599084675312042,0.0
124647,1.1806665658950806,1.9134536981582642,0.24917271733283997,0.0
124747,1.1979635953903198,1.9296308755874634,0.2488589733839035,0.0
124847,1.2229764461517334,1.948774814605713,0.2369140386581421,0.0
124947,1.2405163049697876,1.9684604406356812,0.24358749389648438,0.0
125047,1.2810617685317993,1.9888019561767578,0.25114595890045166,0.0
125147,1.3487268686294556,1.9828006029129028,0.25493353605270386,0.0
125247,1.385816216468811,1.9827284812927246,0.2531072199344635,0.0
125347,1.4208664894104004,1.978760004043579,0.25685325264930725,0.0
125447,1.4431790113449097,1.9944134950637817,0.25604385137557983,0.0
125547,1.461670160293579,2.0066821575164795,0.2659427225589752,0.0
125647,1.4633417129516602,2.0223941802978516,0.26465103030204773,0.0
125747,1.4738166332244873,2.0296223163604736,0.2753317654132843,0.0
125847,1.4832340478897095,2.0328619480133057,0.27796685695648193,0.0
125947,1.4904935359954834,2.0317726135253906,0.2863643169403076,0.0
126047,1.5118892192840576,2.033475160598755,0.280453622341156,0.0
126148,1.5370961427688599,2.033222198486328,0.27624523639678955,0.0
126247,1.55998957157135,2.0347166061401367,0.27585071325302124,0.0
126348,1.6004165410995483,2.030811071395874,0.277386873960495,0.0
126447,1.6416505575180054,2.027865171432495,0.27802804112434387,0.0
126547,1.6754077672958374,2.0155959129333496,0.29417282342910767,0.0
126647,1.6978964805603027,2.008380651473999,0.29919135570526123,0.0
126747,1.713139533996582,1.9902557134628296,0.30150553584098816,0.0
126847,1.7194446325302124,1.9751193523406982,0.30175724625587463,0.0
126947,1.718523621559143,1.9614410400390625,0.3099750578403473,0.0
127047,1.725297212600708,1.9454070329666138,0.329384446144104,0.0
127147,1.7437567710876465,1.9327510595321655,0.34644246101379395,0.0
127247,1.753852128982544,1.9155210256576538,0.35639694333076477,0.0
127347,1.7701472043991089,1.8949717283248901,0.354428231716156,0.0
127447,1.7868837118148804,1.8736788034439087,0.3443237543106079,0.0
127547,1.8108503818511963,1.8523927927017212,0.3463842272758484,0.0
127647,1.8385566473007202,1.8413965702056885,0.3456733226776123,0.0
127747,1.8687587976455688,1.8273417949676514,0.34503278136253357,0.0
127847,1.901548147201538,1.8180538415908813,0.3468050956726074,0.0
127947,1.9252421855926514,1.8064979314804077,0.3441977798938751,0.0
128047,1.9419065713882446,1.7942181825637817,0.34141579270362854,0.0
128147,1.9569586515426636,1.7792718410491943,0.32558587193489075,0.0
128248,1.9768586158752441,1.7551367282867432,0.319638192653656,0.0
128347,1.9855189323425293,1.7237690687179565,0.3307412266731262,0.0
128447,1.9821604490280151,1.7177904844284058,0.36512649059295654,0.0
128547,1.9831305742263794,1.687777042388916,0.3683061897754669,0.0
128647,1.9796459674835205,1.6504006385803223,0.3668004870414734,0.0
128747,1.9809978008270264,1.6147443056106567,0.36562272906303406,0.0
128847,1.9814587831497192,1.5925112962722778,0.3727557957172394,0.0
128947,1.9862695932388306,1.5699838399887085,0.3791313171386719,0.0
129047,1.9803906679153442,1.554532527923584,0.38292303681373596,0.0
129147,1.9794048070907593,1.5375522375106812,0.39301586151123047,0.0
129247,1.9870516061782837,1.527766466140747,0.39672157168388367,0.0
