timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ
39085,1.4752089977264404,0.9924086332321167,0.09482527524232864
39095,1.4753202199935913,0.9924511313438416,0.09482081234455109
39105,1.4754351377487183,0.9924941062927246,0.09481828659772873
39115,1.4755533933639526,0.9925368428230286,0.09481777250766754
39125,1.4756733179092407,0.9925795197486877,0.09481928497552872
39135,1.4757932424545288,0.9926221966743469,0.09482327848672867
39145,1.475913166999817,0.9926648736000061,0.09483762085437775
39155,1.476033091545105,0.9927075505256653,0.09485875815153122
39165,1.4761528968811035,0.9927502870559692,0.09487341344356537
39175,1.4762728214263916,0.9927930235862732,0.09488530457019806
39185,1.4763927459716797,0.9928357601165771,0.0948987528681755
39195,1.4765126705169678,0.9928786754608154,0.09491760283708572
39205,1.4766325950622559,0.9929218292236328,0.09494410455226898
39215,1.476752519607544,0.9929654002189636,0.09497550129890442
39225,1.476872444152832,0.9930096864700317,0.09500720351934433
39235,1.4757622480392456,0.9912470579147339,0.09131579846143723
39245,1.4759433269500732,0.9912890791893005,0.09136024862527847
39255,1.4759427309036255,0.9871521592140198,0.09135044366121292
39265,1.4765238761901855,0.9894895553588867,0.09541314840316772
39275,1.4766385555267334,0.9895287752151489,0.0954902395606041
39285,1.476752519607544,0.9895713925361633,0.09556852281093597
39295,1.47638738155365,0.9896253943443298,0.0955614447593689
39305,1.4744893312454224,0.9893453121185303,0.09705374389886856
39315,1.472105860710144,0.9884787797927856,0.09569547325372696
39325,1.4724225997924805,0.9883344769477844,0.09717737138271332
39335,1.4735122919082642,0.9869741797447205,0.09620452672243118
39346,1.4736366271972656,0.9888966679573059,0.09940150380134583
39356,1.473225712776184,0.9871110916137695,0.09783470630645752
39365,1.4728548526763916,0.9885616898536682,0.10014352947473526
39375,1.4728221893310547,0.9897558093070984,0.09931407123804092
39385,1.4728354215621948,0.9899500608444214,0.09980171918869019
39395,1.4730180501937866,0.9887422919273376,0.10207260400056839
39405,1.4729920625686646,0.9889655709266663,0.10265499353408813
39415,1.4729441404342651,0.9892041683197021,0.10327157378196716
39426,1.4726532697677612,0.9890981912612915,0.10581899434328079
39435,1.4715347290039062,0.984824538230896,0.10397497564554214
39445,1.4726403951644897,0.9866924285888672,0.10809589177370071
39456,1.471767544746399,0.9872207045555115,0.10363415628671646
39466,1.47166907787323,0.9822156429290771,0.10316800326108932
39476,1.474338412284851,0.9827569723129272,0.10360343754291534
39485,1.4742125272750854,0.9829562306404114,0.10415130108594894
39495,1.4746986627578735,0.9830376505851746,0.10552151501178741
39505,1.4726406335830688,0.9833579063415527,0.10574951022863388
39515,1.4746811389923096,0.9834635853767395,0.10654085874557495
39525,1.4745427370071411,0.9837027788162231,0.10699841380119324
39535,1.4743965864181519,0.9839543700218201,0.10743185877799988
39546,1.4750311374664307,0.9802711009979248,0.10746267437934875
39555,1.4738422632217407,0.9802807569503784,0.10405899584293365
39565,1.4743313789367676,0.9779979586601257,0.10270639508962631
39575,1.4733757972717285,0.9778813123703003,0.10397736728191376
39585,1.4731758832931519,0.978077232837677,0.10429149866104126
39595,1.4723244905471802,0.9762091040611267,0.10667113959789276
39605,1.4736757278442383,0.9726712107658386,0.10612568259239197
39615,1.4735080003738403,0.972688615322113,0.10727489739656448
39625,1.4712315797805786,0.972528874874115,0.1040925681591034
39635,1.468395471572876,0.9728612899780273,0.10415460169315338
39645,1.4680815935134888,0.9730333089828491,0.10444601625204086
39655,1.467058777809143,0.9729730486869812,0.10553441941738129
39665,1.4654260873794556,0.9732977151870728,0.10582747310400009
39676,1.4662680625915527,0.9715847373008728,0.10665731877088547
39686,1.4686468839645386,0.9682348370552063,0.10644333064556122
39695,1.4683804512023926,0.9697510004043579,0.10618115216493607
39705,1.4707814455032349,0.9708986282348633,0.10253877192735672
39716,1.4742600917816162,0.9663979411125183,0.102974072098732
39725,1.4744004011154175,0.9661587476730347,0.10029074549674988
39735,1.4758788347244263,0.9617663621902466,0.10182546079158783
39745,1.4767687320709229,0.9612592458724976,0.10527738183736801
39755,1.477852463722229,0.961078941822052,0.10398919135332108
39765,1.4777225255966187,0.9614952206611633,0.10573747009038925
39775,1.4777225255966187,0.9614952206611633,0.10573747009038925
