timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ
132940,,,
132950,,,
132960,,,
132970,,,
132981,,,
132990,,,
133002,,,
133010,,,
133020,,,
133030,,,
133042,,,
133050,,,
133060,,,
133070,,,
133082,,,
133090,,,
133101,,,
133110,,,
133122,,,
133130,,,
133141,,,
133150,,,
133162,,,
133170,,,
133181,,,
133190,,,
133202,,,
133210,,,
133221,,,
133230,,,
133240,,,
133250,,,
133261,,,
133270,,,
133282,,,
133290,,,
133300,,,
133310,,,
133320,,,
133330,,,
133340,,,
133350,,,
133361,,,
133370,,,
133380,,,
133390,,,
133401,,,
133410,,,
133420,,,
133430,,,
133441,,,
133450,,,
133460,,,
133470,,,
133481,,,
133490,,,
133500,,,
133510,,,
133521,,,
133530,,,
133540,,,
133550,,,
133560,,,
133570,,,
133580,,,
133590,,,
133601,,,
133610,,,
133620,,,
133630,,,
133641,,,
133650,,,
133660,,,
133670,,,
133681,,,
133690,,,
133700,,,
133711,,,
133720,,,
133730,,,
133740,,,
133750,,,
133760,,,
133770,,,
133780,,,
133790,,,
133800,,,
133810,,,
133820,,,
133831,,,
133840,,,
133850,,,
133860,,,
133871,,,
133881,,,
133890,,,
133900,,,
133910,,,
133921,,,
133930,,,
133940,,,
133951,,,
133961,,,
133970,,,
133980,,,
133990,,,
134001,,,
134010,,,
134020,,,
134030,,,
134041,,,
134050,,,
134060,,,
134070,,,
134080,,,
134090,,,
134100,,,
134110,,,
134120,,,
134130,,,
134140,,,
134150,,,
134160,,,
134170,,,
134180,,,
134190,,,
134200,,,
134210,,,
134220,,,
134230,,,
134240,,,
134250,,,
134260,,,
134270,,,
134280,,,
134290,,,
134300,,,
134310,,,
134320,,,
134330,,,
134340,,,
134350,,,
134360,,,
134370,,,
134380,,,
134390,,,
134400,,,
134410,,,
134420,,,
134430,,,
134440,,,
134450,,,
134461,,,
134470,,,
134480,,,
134491,,,
134501,,,
134510,,,
134520,,,
134530,,,
134541,,,
134550,,,
134560,,,
134570,,,
134581,,,
134590,,,
134600,,,
134610,,,
134621,,,
134630,,,
134640,,,
134650,,,
134661,,,
134670,,,
134680,,,
134690,,,
134700,,,
134710,,,
134720,,,
134730,,,
134740,,,
134750,,,
134760,,,
134770,,,
134780,,,
134790,,,
134800,,,
134810,,,
134820,,,
134830,,,
134840,,,
134850,,,
134860,,,
134870,,,
134880,,,
134890,,,
134900,,,
134910,,,
134920,,,
134930,,,
