timestamp,Kalman.stateX,Kalman.stateY,Kalman.stateZ,kalman.stateYaw
168415,0.9642800688743591,1.4428366422653198,0.07667531818151474,0.0
168516,0.9609513282775879,1.4401848316192627,0.07208334654569626,0.0
168615,0.9579311013221741,1.448547601699829,0.06833723932504654,0.0
168715,0.9491313099861145,1.4492396116256714,0.06776706874370575,0.0
168815,0.9384472370147705,1.4573743343353271,0.07180085778236389,0.0
168915,0.9437077641487122,1.4746332168579102,0.0852619931101799,0.0
169015,0.9251322746276855,1.483951210975647,0.08591080456972122,0.0
169115,0.9233758449554443,1.4779495000839233,0.08361484110355377,0.0
169216,0.9283392429351807,1.4690300226211548,0.09516432881355286,0.0
169315,0.9419264793395996,1.4704114198684692,0.09991977363824844,0.0
169415,0.9530863761901855,1.4709268808364868,0.11004427075386047,0.0
169515,0.936733603477478,1.468781590461731,0.1239050030708313,0.0
169615,0.9292140007019043,1.4728504419326782,0.13540346920490265,0.0
169715,0.9466152787208557,1.4816116094589233,0.15249556303024292,0.0
169815,0.9582506418228149,1.4994808435440063,0.164943665266037,0.0
169915,0.9791035056114197,1.4992226362228394,0.1779187172651291,0.0
170015,0.9957837462425232,1.479897379875183,0.19483089447021484,0.0
170115,1.0087372064590454,1.4696030616760254,0.20530223846435547,0.0
170215,0.983661949634552,1.450728416442871,0.20254476368427277,0.0
170315,0.980076253414154,1.4345495700836182,0.20568633079528809,0.0
170415,0.9668591618537903,1.4259225130081177,0.22289647161960602,0.0
170515,0.9693453311920166,1.4203988313674927,0.2368541657924652,0.0
170615,0.9693119525909424,1.4316914081573486,0.2313295155763626,0.0
170715,0.9769206643104553,1.4392504692077637,0.23047097027301788,0.0
170815,0.9876030683517456,1.4431960582733154,0.23070929944515228,0.0
170915,0.9924045205116272,1.4414246082305908,0.23170556128025055,0.0
171015,1.000267744064331,1.44405996799469,0.23454341292381287,0.0
171115,0.9985060095787048,1.441723346710205,0.23862940073013306,0.0
171215,0.9942737817764282,1.436411738395691,0.24147896468639374,0.0
171316,0.9851970672607422,1.436677098274231,0.2469056248664856,0.0
171415,0.9769842624664307,1.4373393058776855,0.24908943474292755,0.0
171515,0.9885566830635071,1.4609830379486084,0.2431257963180542,0.0
171615,1.0041872262954712,1.4919054508209229,0.2188822329044342,0.0
171715,1.0231425762176514,1.5549722909927368,0.2099395990371704,0.0
171815,1.0378977060317993,1.5954519510269165,0.19502198696136475,0.0
171915,1.0625360012054443,1.645999550819397,0.19795073568820953,0.0
172015,1.0825835466384888,1.6759415864944458,0.1962701976299286,0.0
172115,1.0912554264068604,1.7023084163665771,0.2116021066904068,0.0
172215,1.0915396213531494,1.7081671953201294,0.21614882349967957,0.0
172315,1.0857727527618408,1.714474081993103,0.22373805940151215,0.0
172415,1.0759657621383667,1.7212368249893188,0.23593910038471222,0.0
172515,1.0651464462280273,1.7337775230407715,0.2450474351644516,0.0
172615,1.0595300197601318,1.7520123720169067,0.24947336316108704,0.0
172715,1.0693106651306152,1.7645633220672607,0.2461216151714325,0.0
172815,1.0713260173797607,1.791757583618164,0.24472124874591827,0.0
172915,1.085206151008606,1.8066922426223755,0.23965492844581604,0.0
173015,1.0825132131576538,1.823481559753418,0.23609407246112823,0.0
173115,1.0812183618545532,1.836020588874817,0.2294945865869522,0.0
173215,1.0939439535140991,1.8566343784332275,0.2461145520210266,0.0
173315,1.1069257259368896,1.8731485605239868,0.25704485177993774,0.0
173415,1.1110960245132446,1.8905363082885742,0.26230618357658386,0.0
173515,1.1303346157073975,1.9047411680221558,0.246342733502388,0.0
173615,1.167677640914917,1.921738862991333,0.23948054015636444,0.0
173716,1.2074180841445923,1.940724492073059,0.2589148283004761,0.0
173815,1.243859887123108,1.9570786952972412,0.25804707407951355,0.0
173916,1.2897732257843018,1.970300316810608,0.24265696108341217,0.0
174015,1.311971664428711,1.980232834815979,0.23751865327358246,0.0
174115,1.3453631401062012,1.980360984802246,0.24353989958763123,0.0
174215,1.3732011318206787,1.9847919940948486,0.24183030426502228,0.0
174315,1.3964734077453613,1.9891570806503296,0.24757005274295807,0.0
174415,1.4247795343399048,1.9988187551498413,0.26405254006385803,0.0
174515,1.4451223611831665,2.013320207595825,0.2709631323814392,0.0
174616,1.4711028337478638,2.0283639430999756,0.28068503737449646,0.0
174716,1.4889061450958252,2.041546106338501,0.2843341529369354,0.0
174815,1.5249600410461426,2.045445680618286,0.28678956627845764,0.0
174915,1.5418812036514282,2.0406546592712402,0.2949697971343994,0.0
175016,1.5500682592391968,2.034191131591797,0.29729965329170227,0.0
175116,1.5697587728500366,2.016421318054199,0.3037199378013611,0.0
175215,1.5801607370376587,2.007256269454956,0.2976984977722168,0.0
175316,1.5955055952072144,1.9994999170303345,0.30495351552963257,0.0
175415,1.6335872411727905,1.9942399263381958,0.3136567771434784,0.0
175515,1.6790144443511963,1.98652184009552,0.31702232360839844,0.0
175615,1.7145813703536987,1.972201943397522,0.3173820674419403,0.0
175716,1.7318074703216553,1.9621471166610718,0.3224513828754425,0.0
175815,1.7479140758514404,1.9469863176345825,0.33476531505584717,0.0
175915,1.7592886686325073,1.9387683868408203,0.3427090048789978,0.0
176015,1.7758244276046753,1.9275110960006714,0.34736907482147217,0.0
176115,1.791593074798584,1.910966396331787,0.34681740403175354,0.0
176215,1.804367184638977,1.9031273126602173,0.33849450945854187,0.0
176315,1.8207136392593384,1.8955703973770142,0.3371545970439911,0.0
176415,1.8369892835617065,1.8883451223373413,0.3449440002441406,0.0
176516,1.8544697761535645,1.8783155679702759,0.3596140742301941,0.0
176615,1.8709782361984253,1.8697333335876465,0.35658055543899536,0.0
176715,1.8854997158050537,1.8580435514450073,0.34870484471321106,0.0
176815,1.8906909227371216,1.848381757736206,0.350212424993515,0.0
176915,1.9121102094650269,1.8279757499694824,0.34806346893310547,0.0
177015,1.924741506576538,1.8140789270401,0.35165897011756897,0.0
177115,1.9463969469070435,1.7773691415786743,0.34261393547058105,0.0
177215,1.9679642915725708,1.743293046951294,0.33348631858825684,0.0
177315,1.9684734344482422,1.7063502073287964,0.3381408154964447,0.0
177415,1.9757736921310425,1.6931324005126953,0.34636715054512024,0.0
177516,1.9786796569824219,1.6678907871246338,0.3579346835613251,0.0
177615,1.9788405895233154,1.6534552574157715,0.36815112829208374,0.0
177716,1.9842623472213745,1.6342486143112183,0.3550729751586914,0.0
177815,1.9738922119140625,1.6082185506820679,0.3509782552719116,0.0
177915,1.9811375141143799,1.5829578638076782,0.3550419509410858,0.0
178015,1.9750932455062866,1.5568740367889404,0.3730495870113373,0.0
178115,1.9744809865951538,1.5441951751708984,0.37674883008003235,0.0
178215,1.984490156173706,1.5264441967010498,0.3795796036720276,0.0
178315,1.9947619438171387,1.5087978839874268,0.38827812671661377,0.0
178415,2.012446165084839,1.4920181035995483,0.39443743228912354,0.0
178515,2.017932653427124,1.4698032140731812,0.3848581612110138,0.0
178616,2.010491132736206,1.4491581916809082,0.3858718276023865,0.0
178716,2.006093978881836,1.4189852476119995,0.3990153670310974,0.0
178815,1.9898184537887573,1.3834342956542969,0.4139516353607178,0.0
178915,1.9794018268585205,1.3457608222961426,0.418461412191391,0.0
179015,1.965671420097351,1.3049402236938477,0.4254690408706665,0.0
179115,1.9778589010238647,1.2722095251083374,0.4363475441932678,0.0
179215,1.9812902212142944,1.2577625513076782,0.4519978165626526,0.0
179315,1.999419927597046,1.2383389472961426,0.46479254961013794,0.0
179415,1.996169924736023,1.214282512664795,0.4523991048336029,0.0
179515,2.0104572772979736,1.1956310272216797,0.44938868284225464,0.0
179615,1.9981951713562012,1.1806161403656006,0.4562215507030487,0.0
179715,1.9631353616714478,1.1688883304595947,0.4635592997074127,0.0
179815,1.9334633350372314,1.1581621170043945,0.4660472273826599,0.0
179915,1.9039363861083984,1.1494810581207275,0.47123095393180847,0.0
180016,1.8539789915084839,1.1470732688903809,0.477955162525177,0.0
180115,1.8190792798995972,1.1504863500595093,0.4883181154727936,0.0
180215,1.7966020107269287,1.1500149965286255,0.4897777736186981,0.0
180315,1.7673088312149048,1.1401952505111694,0.49924811720848083,0.0
180415,1.7297617197036743,1.128176212310791,0.5029106736183167,0.0
180515,1.7196078300476074,1.0985490083694458,0.501978874206543,0.0
180615,1.6824473142623901,1.0589135885238647,0.4903218448162079,0.0
180715,1.6822447776794434,1.0278689861297607,0.474992960691452,0.0
180816,1.674849510192871,1.006209373474121,0.4787151515483856,0.0
180915,1.658384919166565,0.984534502029419,0.48545268177986145,0.0
181015,1.643699049949646,0.9791800379753113,0.4869465231895447,0.0
181115,1.6224961280822754,0.975931704044342,0.49156081676483154,0.0
181215,1.5975804328918457,0.9774128198623657,0.49313846230506897,0.0
181315,1.5665044784545898,0.9764643311500549,0.4872259795665741,0.0
181415,1.5381158590316772,0.9767110347747803,0.49559637904167175,0.0
181515,1.5140053033828735,0.9751431941986084,0.4986928403377533,0.0
181615,1.4843471050262451,0.970976710319519,0.4961563050746918,0.0
181715,1.455484390258789,0.970888078212738,0.4948669373989105,0.0
181815,1.4320541620254517,0.9724220037460327,0.5030883550643921,0.0
181915,1.407497763633728,0.975092351436615,0.5062961578369141,0.0
182016,1.3884694576263428,0.9821742177009583,0.5011591911315918,0.0
182115,1.3639397621154785,0.9838505983352661,0.49491819739341736,0.0
182215,1.332097053527832,0.9868407845497131,0.4991394877433777,0.0
182315,1.3092105388641357,0.9945449233055115,0.5052273869514465,0.0
182415,1.2768385410308838,0.9918113946914673,0.5060170888900757,0.0
182515,1.261777400970459,1.000047206878662,0.5005170702934265,0.0
182615,1.2512526512145996,1.0098788738250732,0.5087696313858032,0.0
182716,1.2565438747406006,1.019620656967163,0.5227105617523193,0.0
182815,1.2479357719421387,1.0323700904846191,0.530178427696228,0.0
182915,1.2277473211288452,1.0515005588531494,0.5303241610527039,0.0
183015,1.1979509592056274,1.072350263595581,0.5213879346847534,0.0
183115,1.159947395324707,1.0951629877090454,0.5252897143363953,0.0
183215,1.1415389776229858,1.1190111637115479,0.5260460376739502,0.0
183315,1.1312013864517212,1.1370803117752075,0.5273193120956421,0.0
183415,1.121090292930603,1.1500276327133179,0.5316135287284851,0.0
183515,1.1161866188049316,1.1641874313354492,0.5328763127326965,0.0
183615,1.108162522315979,1.1804418563842773,0.5281714797019958,0.0
183715,1.0954029560089111,1.1905516386032104,0.5291745066642761,0.0
183815,1.0859395265579224,1.2022356986999512,0.535267174243927,0.0
183915,1.068271517753601,1.222359299659729,0.5567383170127869,0.0
184016,1.0587639808654785,1.249513030052185,0.5681155920028687,0.0
184116,1.0548985004425049,1.2802283763885498,0.5832399725914001,0.0
184215,1.0511776208877563,1.315342903137207,0.5902721285820007,0.0
184315,1.0502711534500122,1.335854172706604,0.6035549640655518,0.0
184415,1.0564604997634888,1.3616453409194946,0.6046177744865417,0.0
184515,1.0540530681610107,1.3789706230163574,0.5974594354629517,0.0
184615,1.047898530960083,1.3878002166748047,0.5855433344841003,0.0
184717,1.0298187732696533,1.4005745649337769,0.5806112289428711,0.0
