# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.666667,1.004093,0.000000,-0.000000,0.573209,-0.245125,-0.292593,-0.052901,0.239168,1.547409,-0.000000,-0.000000,3.609946,-4.057354,-1.333190,0.995306,1.388438,0.207280,0.000000,0.000000,0.323603,-0.230545,-0.200311,-0.007094,0.186483,-0.067512,-0.000000,0.000000,-15.985082,36.439541,-16.062819,-20.790275,15.745458
0.666667,1.096336,0.289961,0.130472,-0.040844,0.062247,-0.004315,-0.025084,-0.012096,1.808647,0.327481,-0.761226,2.362232,-1.785494,-0.942135,0.177269,0.931100,0.241536,0.069391,-0.066406,0.065776,0.032816,-0.023351,-0.025483,0.003504,-0.624832,-0.741015,-0.449414,-4.547424,15.234055,-10.222707,-8.502671,8.599904
0.666667,1.344346,0.451723,0.094215,-0.126305,0.001545,0.028699,0.015756,-0.016008,1.981866,0.127774,-0.489456,0.901363,-0.473483,-0.500700,-0.060539,0.461226,0.279147,0.066399,0.017653,-0.077280,0.037717,0.038206,0.007296,-0.031834,-1.246100,-0.877960,-0.620267,-0.287606,4.902472,-4.547900,-3.228633,3.897500
0.666667,1.654475,0.441724,-0.066826,-0.011937,-0.050129,-0.019575,0.007422,0.023553,1.978799,-0.143094,-0.336797,0.243375,0.050716,-0.149395,-0.090247,0.101834,0.319620,0.055535,0.010459,0.016254,-0.025053,-0.013083,0.002698,0.015402,-1.878143,-0.925719,-0.385524,0.385809,1.680680,-2.125956,-1.334777,1.861856
0.666667,1.905271,0.278300,-0.195250,-0.025793,0.007275,0.016824,0.004401,-0.017109,1.794209,-0.363824,-0.143239,-0.116120,0.211791,0.094730,-0.032772,-0.115691,0.360574,0.060136,-0.012017,0.013771,0.005005,-0.002057,-0.003797,-0.001943,-2.508506,-0.943584,-0.237280,0.381228,0.682425,-1.067286,-0.642072,0.929379
0.666667,1.999422,0.001779,-0.211858,-0.023819,0.011052,0.026635,0.009799,-0.021075,1.498253,-0.462056,0.052937,-0.124369,0.091323,0.104813,0.020658,-0.093253,0.399675,0.062181,0.006155,-0.017954,0.002511,0.007393,0.003726,-0.004093,-3.137785,-0.933138,-0.149655,0.077999,0.519813,-0.424572,-0.357174,0.322131
0.666667,1.904709,-0.278260,-0.180351,0.036399,0.019174,0.014438,-0.000816,-0.017485,1.205091,-0.386530,0.161608,0.062699,-0.063501,-0.027397,0.013879,0.040132,0.440102,0.057157,-0.001429,0.015384,-0.006711,-0.007039,-0.001802,0.004998,-3.769014,-0.916184,-0.032940,-0.312325,0.524546,0.030865,-0.174191,-0.092393
0.666667,1.654426,-0.444601,-0.064414,0.025979,0.033853,0.021325,-0.001082,-0.022454,1.025223,-0.154144,0.188599,0.131300,-0.052772,-0.084990,-0.024689,0.071676,0.480012,0.062505,-0.000931,-0.009921,0.004882,0.006065,0.001695,-0.004845,-4.400006,-0.918781,0.061023,-0.447366,0.399586,0.222135,-0.048791,-0.243171
0.666667,1.345180,-0.449319,0.075702,0.049382,0.014608,-0.003132,-0.007066,-0.001482,1.025597,0.150443,0.183713,-0.037928,0.053042,0.010043,-0.018475,-0.024888,0.519957,0.058173,0.001837,0.006598,-0.005377,-0.003821,-0.000243,0.003311,-5.028291,-0.928918,0.072993,-0.364851,0.246839,0.241554,0.011444,-0.248638
0.666667,1.095677,-0.274815,0.179103,0.022294,0.011167,-0.005232,-0.006228,0.002143,1.205026,0.387714,0.155492,-0.133396,0.005770,0.039445,0.019238,-0.025332,0.560118,0.061116,-0.002191,-0.003274,0.002864,0.003361,0.000744,-0.003131,-5.656212,-0.930697,0.063560,-0.284202,0.129568,0.227075,0.053394,-0.218256
0.666667,0.999769,-0.001822,0.225441,0.006730,-0.014900,-0.020741,-0.005021,0.018677,1.499626,0.462606,0.007910,-0.003827,-0.069170,-0.034394,0.006815,0.039407,0.599808,0.059207,0.002403,0.002065,-0.003597,-0.001691,0.000365,0.001748,-6.285226,-0.938991,0.068121,-0.121982,-0.065625,0.108890,0.082864,-0.070461
0.666667,1.095722,0.277106,0.174485,-0.025817,-0.019930,-0.014991,-0.000292,0.015556,1.795124,0.381704,-0.156936,-0.028316,0.013951,0.014734,-0.001378,-0.021109,0.640161,0.060594,-0.002154,-0.000795,0.001525,0.002115,0.000486,-0.002167,-6.912559,-0.958866,0.022463,0.190883,-0.250022,-0.123737,0.043583,0.157418
0.666667,1.345333,0.446233,0.067441,-0.039773,-0.029444,-0.012519,0.003954,0.015080,1.974794,0.151727,-0.195167,-0.079732,0.016276,0.050186,0.021497,-0.037081,0.679859,0.059610,0.002038,0.000575,-0.002602,-0.000712,0.000535,0.000885,-7.537904,-0.961760,-0.064661,0.320808,-0.166218,-0.213071,-0.040963,0.197764
0.666667,1.654776,0.448254,-0.074295,-0.046237,-0.017867,0.003250,0.007627,0.000665,1.975120,-0.151751,-0.201379,0.057746,-0.032344,-0.014430,0.005585,0.017914,0.720167,0.060274,-0.001828,-0.000238,0.000895,0.001734,0.000506,-0.001775,-8.165675,-0.938502,-0.072082,0.055095,0.101052,-0.031909,-0.059922,-0.006961
0.666667,1.904499,0.276014,-0.180346,-0.029641,-0.006713,0.012474,0.007981,-0.009137,1.794810,-0.380426,-0.148807,0.064305,0.031101,0.006170,-0.008958,-0.015091,0.759812,0.059601,0.001811,0.000583,-0.002025,-0.000339,0.000463,0.000356,-8.796964,-0.924524,0.016240,-0.220468,0.172810,0.142666,0.003357,-0.147812
