# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.000000,1.002047,0.000000,-0.000000,0.091284,-0.074042,0.028191,-0.005171,0.000364,1.539988,0.000000,-0.000000,0.657387,-0.818333,0.411855,-0.095127,0.008341,0.105158,0.000000,-0.000000,0.066871,-0.075280,0.034498,-0.007248,0.000578,0.079635,0.000000,-0.000000,1.335568,-1.651698,0.833231,-0.192914,0.016951
3.000000,1.346024,0.203338,0.009193,-0.020687,0.024232,-0.013566,0.003294,-0.000294,1.980428,0.041951,-0.085731,0.183588,-0.197660,0.094644,-0.021217,0.001821,0.175840,0.027920,-0.006527,-0.007433,0.018214,-0.011474,0.002993,-0.000283,1.266252,0.370348,-0.086437,0.389719,-0.427290,0.207862,-0.047366,0.004126
3.000000,1.903816,0.122884,-0.031511,-0.006716,0.000447,0.000712,-0.000205,0.000017,1.795351,-0.172851,-0.038252,0.035590,-0.022800,0.007487,-0.001004,0.000033,0.249577,0.026141,0.002750,-0.008598,0.007980,-0.003460,0.000727,-0.000060,2.515989,0.407484,-0.023345,0.090106,-0.091731,0.041953,-0.009038,0.000747
3.000000,1.904800,-0.122497,-0.037550,0.000337,0.008745,-0.005534,0.001509,-0.000149,1.206588,-0.166170,0.021821,-0.012231,0.031025,-0.019499,0.005191,-0.000507,0.325078,0.025067,-0.000567,-0.001655,0.004005,-0.002779,0.000791,-0.000081,3.770758,0.419318,-0.007277,0.002623,0.008750,-0.008335,0.002666,-0.000290
3.000000,1.345310,-0.197963,0.014330,-0.001643,0.009302,-0.005101,0.001227,-0.000112,1.024400,0.069368,0.042244,-0.028997,0.036614,-0.020312,0.005005,-0.000461,0.399958,0.025961,0.000168,-0.005128,0.006886,-0.003742,0.000923,-0.000086,5.026811,0.423273,-0.002026,-0.024915,0.038886,-0.022634,0.005814,-0.000554
3.000000,0.999849,0.000520,0.044469,-0.003757,0.003913,-0.002343,0.000555,-0.000049,1.499724,0.211808,0.001989,-0.022353,0.020473,-0.010881,0.002686,-0.000250,0.475025,0.025433,-0.000202,-0.003813,0.006298,-0.003814,0.001006,-0.000098,6.283016,0.422994,0.001286,-0.025285,0.033802,-0.018282,0.004476,-0.000411
3.000000,1.345337,0.199096,0.014095,-0.006575,0.000631,-0.000466,0.000151,-0.000016,1.975624,0.066176,-0.042521,-0.013577,0.020592,-0.012460,0.003383,-0.000337,0.549929,0.025712,0.000233,-0.004855,0.006863,-0.003894,0.000993,-0.000095,7.539559,0.420951,0.001715,-0.014415,0.018704,-0.010279,0.002593,-0.000247
3.000000,1.904517,0.123161,-0.035872,-0.005206,0.004270,-0.002597,0.000756,-0.000079,1.794013,-0.165590,-0.026585,-0.016535,0.031702,-0.017604,0.004390,-0.000410,0.624984,0.025691,-0.000081,-0.004744,0.007239,-0.004227,0.001093,-0.000105,8.796705,0.420881,-0.001681,-0.014253,0.024729,-0.015298,0.004102,-0.000404
3.000000,1.904514,-0.122246,-0.035935,-0.002255,0.010189,-0.005883,0.001542,-0.000150,1.205926,-0.167276,0.026844,-0.011168,0.022605,-0.013328,0.003458,-0.000335,0.699968,0.025734,0.000077,-0.005123,0.007573,-0.004383,0.001130,-0.000108,10.053079,0.422919,-0.000012,-0.023115,0.032609,-0.018104,0.004514,-0.000421
3.000000,1.345361,-0.197982,0.013821,-0.001930,0.010675,-0.006100,0.001509,-0.000140,1.024675,0.067993,0.040412,-0.021821,0.030362,-0.018032,0.004648,-0.000443,0.774962,0.025852,0.000062,-0.005436,0.007977,-0.004597,0.001183,-0.000113,11.309620,0.421264,0.000648,-0.017323,0.025377,-0.014793,0.003859,-0.000374
3.000000,0.999881,0.000702,0.044628,-0.005051,0.005448,-0.003131,0.000745,-0.000066,1.499868,0.212628,0.000687,-0.026849,0.029456,-0.016677,0.004273,-0.000408,0.849976,0.025886,0.000026,-0.005704,0.008419,-0.004855,0.001248,-0.000119,12.566547,0.422492,-0.001119,-0.021807,0.033240,-0.019200,0.004915,-0.000467
3.000000,1.345416,0.199356,0.013912,-0.007621,0.002199,-0.001346,0.000373,-0.000037,1.975617,0.068029,-0.042255,-0.022867,0.032164,-0.018230,0.004687,-0.000448,0.924952,0.025885,0.000047,-0.005924,0.008846,-0.005153,0.001335,-0.000128,13.822895,0.422105,0.000542,-0.021638,0.031393,-0.018053,0.004650,-0.000446
3.000000,1.904537,0.123438,-0.035999,-0.006441,0.005936,-0.003464,0.000962,-0.000097,1.793886,-0.166049,-0.025862,-0.017283,0.033435,-0.019161,0.004923,-0.000472,0.999946,0.026092,0.000179,-0.006496,0.009189,-0.005208,0.001330,-0.000127,15.079721,0.422744,-0.000471,-0.023586,0.034812,-0.019884,0.005065,-0.000481
3.000000,1.904651,-0.122004,-0.036263,-0.003305,0.012000,-0.006944,0.001814,-0.000176,1.206093,-0.165551,0.025835,-0.018943,0.034091,-0.019563,0.004954,-0.000469,1.075052,0.026080,-0.000259,-0.006702,0.010034,-0.005732,0.001455,-0.000137,16.336261,0.422236,0.000066,-0.022721,0.033817,-0.019637,0.005082,-0.000489
3.000000,1.345443,-0.197707,0.013794,-0.003183,0.012326,-0.006993,0.001734,-0.000162,1.024473,0.067982,0.041598,-0.024130,0.033021,-0.019707,0.005147,-0.000498,1.149965,0.025720,-0.000019,-0.006178,0.010048,-0.006184,0.001663,-0.000164,17.592998,0.422963,-0.000744,-0.026162,0.039969,-0.023398,0.006076,-0.000585
3.000000,1.000018,0.001124,0.044323,-0.006650,0.007658,-0.004239,0.000992,-0.000087,1.500156,0.213842,-0.001233,-0.034104,0.043351,-0.025413,0.006616,-0.000637,1.224865,0.026966,0.000726,-0.009168,0.010873,-0.005432,0.001265,-0.000113,18.849623,0.423892,-0.000457,-0.030990,0.045600,-0.026003,0.006610,-0.000625
3.000000,1.345416,0.199134,0.013794,-0.007773,0.003564,-0.002610,0.000791,-0.000084,1.975508,0.070141,-0.041526,-0.034648,0.046988,-0.025797,0.006434,-0.000599,1.300298,0.025249,-0.001543,-0.005160,0.011369,-0.007536,0.002075,-0.000206,20.106006,0.423491,0.001601,-0.027803,0.036009,-0.018839,0.004451,-0.000394
3.000000,1.904528,0.124765,-0.035609,-0.010618,0.009580,-0.004614,0.001081,-0.000096,1.793505,-0.165533,-0.022451,-0.017283,0.023724,-0.010042,0.001871,-0.000123,1.374657,0.026783,0.001478,-0.010217,0.012618,-0.006802,0.001705,-0.000162,21.362033,0.420411,0.006674,-0.004619,-0.011296,0.012986,-0.004637,0.000548
3.000000,1.904652,-0.123273,-0.036124,0.000581,0.007942,-0.005434,0.001607,-0.000171,1.204737,-0.171228,0.037493,0.025299,-0.062196,0.047053,-0.014431,0.001569,1.450194,0.026763,-0.000904,-0.009623,0.014062,-0.007537,0.001766,-0.000152,22.616868,0.409559,0.022462,0.077346,-0.175379,0.123233,-0.036189,0.003828
3.000000,1.345790,-0.197075,0.010447,-0.010380,0.034014,-0.024210,0.007256,-0.000790,1.019575,0.044194,0.085713,0.170100,-0.380875,0.265572,-0.077446,0.008102,1.524397,0.025409,0.005425,0.002725,-0.020372,0.017909,-0.005840,0.000653,23.866458,0.372825,0.086654,0.374635,-0.801476,0.553094,-0.160237,0.016691
