# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
3.000000,1.007470,-0.000000,0.000000,0.402299,-0.373833,0.159588,-0.033748,0.002807,1.586581,-0.000000,-0.000000,1.238511,-1.580960,0.795545,-0.183204,0.016037,0.110659,-0.000000,0.000000,0.146300,-0.175855,0.086566,-0.019610,0.001690,0.172616,-0.000000,-0.000000,2.586160,-3.180711,1.599210,-0.369458,0.032417
3.000000,1.905971,0.241821,-0.156089,0.013842,-0.030830,0.017450,-0.003488,0.000249,1.802905,-0.383447,-0.184667,0.400556,-0.387409,0.189231,-0.043435,0.003787,0.251274,0.047136,-0.011212,0.027394,-0.021132,0.007183,-0.001059,0.000049,2.531188,0.745519,-0.161945,0.742460,-0.820096,0.401324,-0.091928,0.008046
3.000000,1.346073,-0.396590,0.049377,0.037521,0.019000,-0.016785,0.004378,-0.000421,1.027020,0.119591,0.144876,0.064031,-0.087627,0.035030,-0.006950,0.000553,0.400366,0.052413,-0.003046,-0.012717,0.023442,-0.014563,0.003889,-0.000381,5.031378,0.813210,-0.041790,0.189544,-0.206358,0.099607,-0.022529,0.001949
3.000000,1.345559,0.403184,0.053563,-0.073729,0.036128,-0.020411,0.005591,-0.000542,1.976378,0.130990,-0.174025,-0.019629,0.028445,-0.013240,0.003740,-0.000402,0.549967,0.053396,0.000142,-0.020605,0.029285,-0.016383,0.004109,-0.000385,7.541185,0.833353,-0.011840,0.037862,-0.035388,0.015042,-0.003015,0.000231
3.000000,1.904357,-0.242832,-0.140750,0.006534,0.038717,-0.017800,0.003982,-0.000365,1.206333,-0.333752,0.101189,0.008870,0.042139,-0.029787,0.007564,-0.000706,0.699851,0.052381,0.000897,-0.016078,0.022327,-0.012545,0.003181,-0.000302,10.053537,0.838982,-0.003672,-0.005380,0.014152,-0.009701,0.002727,-0.000276
3.000000,0.999887,0.002480,0.176084,-0.016613,0.013551,-0.013705,0.003813,-0.000359,1.499950,0.424638,0.000461,-0.083867,0.048843,-0.025273,0.006676,-0.000641,0.850009,0.052277,-0.000211,-0.014894,0.022587,-0.013245,0.003453,-0.000334,12.566388,0.840774,-0.000250,-0.017405,0.024946,-0.013891,0.003453,-0.000320
3.000000,1.904660,0.249126,-0.142848,-0.047091,0.036344,-0.015215,0.003929,-0.000393,1.793537,-0.334917,-0.100285,0.015394,0.034789,-0.015623,0.003073,-0.000247,1.000141,0.052967,-0.000949,-0.018898,0.029280,-0.017116,0.004420,-0.000423,15.079336,0.839850,0.002724,-0.010457,0.007215,-0.001059,-0.000367,0.000087
3.000000,1.345477,-0.395437,0.053914,0.025925,0.029412,-0.021437,0.005427,-0.000516,1.023788,0.129734,0.172698,-0.013615,-0.027326,0.016088,-0.004845,0.000553,1.149858,0.053328,0.000907,-0.020078,0.027059,-0.014720,0.003621,-0.000334,17.591539,0.834558,0.011784,0.030040,-0.076467,0.055633,-0.016637,0.001780
3.000000,1.346074,0.403553,0.049657,-0.081956,0.059621,-0.038000,0.010915,-0.001115,1.973172,0.120885,-0.146298,0.057858,-0.155464,0.116824,-0.034466,0.003633,1.299846,0.052140,0.001776,-0.011907,0.011596,-0.004253,0.000569,-0.000010,20.101325,0.814673,0.041994,0.181016,-0.381226,0.260932,-0.075468,0.007901
3.000000,1.905760,-0.235614,-0.154254,-0.052228,0.168022,-0.110153,0.031870,-0.003416,1.196927,-0.382571,0.185703,0.394869,-0.768137,0.525661,-0.152833,0.015972,1.448710,0.048070,0.011158,0.022508,-0.065116,0.049217,-0.014967,0.001607,22.601478,0.746244,0.162442,0.737186,-1.558070,1.072073,-0.310378,0.032332
