# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.000000,1.000177,0.000544,0.096561,-0.002149,0.003615,-0.001840,-0.003554,0.001955,1.500480,0.311974,-0.010089,-0.000314,0.007404,-0.009827,-0.016474,0.011460,0.349942,0.024591,0.001171,-0.000107,-0.001962,0.000536,0.001781,-0.000973,6.283139,0.627405,0.003325,0.001358,-0.011066,0.003918,0.008142,-0.004758
1.000000,1.095307,0.184832,0.081132,-0.008768,-0.010051,-0.001050,0.005926,-0.001931,1.794614,0.252708,-0.071339,0.002632,0.013343,-0.008961,-0.018468,0.011637,0.374979,0.025322,0.000730,-0.001013,-0.002005,0.000998,0.002235,-0.001325,6.911464,0.629005,0.002406,-0.007400,-0.002066,0.006286,0.004192,-0.004234
1.000000,1.345397,0.297376,0.032361,-0.008531,-0.020078,-0.000067,0.013128,-0.005219,1.976165,0.097141,-0.105646,0.004315,0.015217,-0.004953,-0.014184,0.007805,0.399921,0.024851,0.001344,-0.000729,-0.002162,0.000816,0.002159,-0.001228,7.539653,0.630298,0.004639,-0.017149,0.001451,0.010019,0.004964,-0.006107
1.000000,1.654367,0.298088,-0.027064,-0.009641,-0.024434,0.002875,0.018424,-0.008422,1.975860,-0.095571,-0.099785,0.005145,0.011229,0.000318,-0.004860,0.001447,0.424973,0.025143,0.000944,-0.001012,-0.002158,0.001057,0.002378,-0.001417,8.167768,0.631062,0.008297,-0.025626,0.001677,0.013642,0.007765,-0.008692
1.000000,1.904191,0.183260,-0.074356,-0.004933,-0.020943,0.004044,0.017039,-0.008372,1.793783,-0.252231,-0.056305,0.006695,0.002766,0.004006,0.005294,-0.004418,0.449909,0.025002,0.001456,-0.001087,-0.002337,0.001009,0.002442,-0.001418,8.795893,0.631444,0.011848,-0.031415,0.000176,0.016182,0.010846,-0.010898
1.000000,1.999929,-0.000178,-0.094609,-0.000516,-0.010490,0.005405,0.011474,-0.006776,1.499592,-0.312816,0.007086,0.009094,-0.006380,0.004516,0.011849,-0.007285,0.474974,0.025070,0.001102,-0.001152,-0.002306,0.001178,0.002577,-0.001553,9.424076,0.631300,0.014315,-0.033395,-0.001876,0.016996,0.012868,-0.011944
1.000000,1.904239,-0.184464,-0.075231,0.003890,0.001883,0.004500,0.002698,-0.002965,1.205655,-0.254206,0.065990,0.010726,-0.012024,0.002155,0.012224,-0.006304,0.499892,0.025082,0.001647,-0.001392,-0.002531,0.001164,0.002700,-0.001583,10.052341,0.630827,0.015041,-0.031607,-0.003359,0.015964,0.013022,-0.011492
1.000000,1.654550,-0.297793,-0.029067,0.006591,0.012833,0.003032,-0.005534,0.000782,1.024217,-0.098151,0.098554,0.008026,-0.012031,-0.000684,0.007574,-0.003005,0.524980,0.025018,0.001185,-0.001282,-0.002429,0.001317,0.002776,-0.001698,10.680737,0.630161,0.013709,-0.027172,-0.003331,0.013787,0.011065,-0.009761
1.000000,1.345395,-0.297385,0.031455,0.004961,0.016675,0.000866,-0.009782,0.003364,1.024500,0.095903,0.094118,-0.000624,-0.007714,-0.001764,0.001617,0.000171,0.549866,0.025176,0.001906,-0.001752,-0.002752,0.001324,0.002980,-0.001755,11.309196,0.629742,0.011083,-0.022944,-0.001227,0.011694,0.007747,-0.007602
1.000000,1.095550,-0.183704,0.078968,0.002432,0.013302,-0.001210,-0.009321,0.003987,1.206207,0.253494,0.056183,-0.010772,-0.002883,-0.001747,-0.002752,0.002363,0.574993,0.024942,0.001234,-0.001326,-0.002536,0.001424,0.002935,-0.001819,11.937689,0.629903,0.008384,-0.022053,0.002770,0.011197,0.004210,-0.006032
1.000000,1.000005,0.000673,0.097900,-0.003317,0.003151,-0.001678,-0.003113,0.001774,1.500093,0.313305,-0.002564,-0.012120,0.000126,-0.003628,-0.006006,0.004836,0.599847,0.025286,0.002107,-0.002194,-0.002951,0.001546,0.003305,-0.001970,12.566067,0.630608,0.007279,-0.025944,0.008095,0.012497,0.001037,-0.005279
1.000000,1.095395,0.184475,0.080628,-0.007677,-0.009931,-0.001380,0.005552,-0.001677,1.794042,0.251995,-0.062986,0.001240,0.001618,-0.008723,-0.009501,0.008343,0.624976,0.024884,0.001486,-0.001384,-0.002737,0.001458,0.003084,-0.001894,13.194359,0.631463,0.007670,-0.032640,0.014856,0.014100,-0.003183,-0.004017
1.000000,1.345385,0.297646,0.032266,-0.008864,-0.020026,0.000041,0.013190,-0.005279,1.976027,0.093992,-0.104104,0.022466,0.001705,-0.013480,-0.010617,0.010198,0.649874,0.025293,0.001979,-0.002364,-0.002974,0.001771,0.003517,-0.002168,13.822608,0.631592,0.007792,-0.036459,0.024307,0.012610,-0.012222,0.000807
1.000000,1.654359,0.297875,-0.027081,-0.009526,-0.024254,0.002945,0.018362,-0.008466,1.976187,-0.099713,-0.106370,0.039084,-0.003843,-0.014171,-0.003822,0.006925,0.674928,0.025045,0.001983,-0.002085,-0.003096,0.001707,0.003541,-0.002153,14.451035,0.630395,0.003979,-0.029315,0.036875,0.003564,-0.029013,0.012207
1.000000,1.904212,0.183749,-0.074100,-0.006178,-0.021362,0.004499,0.017756,-0.008778,1.794278,-0.255881,-0.065781,0.047951,-0.021025,-0.011520,0.013923,-0.002095,0.699871,0.025084,0.002130,-0.001923,-0.003162,0.001568,0.003445,-0.002056,15.079727,0.627098,-0.005927,0.000805,0.041897,-0.017837,-0.045822,0.028563
1.000000,1.999799,-0.000847,-0.093814,0.001254,-0.010898,0.004211,0.010659,-0.005908,1.499850,-0.316420,0.001562,0.053770,-0.051889,-0.006924,0.042216,-0.016509,0.724956,0.025043,0.001567,-0.001949,-0.002792,0.001876,0.003460,-0.002257,15.708504,0.621076,-0.017995,0.073305,-0.007855,-0.051755,-0.018550,0.029888
1.000000,1.904456,-0.184648,-0.077503,0.006184,0.003303,0.003843,0.001094,-0.002164,1.205655,-0.256431,0.068844,0.043472,-0.085179,0.010202,0.077502,-0.039993,0.749905,0.025507,0.002240,-0.004138,-0.003245,0.002958,0.004770,-0.003215,16.336618,0.612719,-0.013374,0.199395,-0.221400,-0.068538,0.166928,-0.049219
1.000000,1.654565,-0.297259,-0.029736,0.003971,0.014735,0.004816,-0.005429,-0.000226,1.024072,-0.092969,0.112894,-0.044921,-0.039971,0.064423,0.054592,-0.052929,0.774782,0.025500,0.003981,-0.004645,-0.005151,0.002660,0.005927,-0.003353,16.963129,0.612899,0.041345,0.244298,-0.596546,0.062112,0.542584,-0.279156
1.000000,1.345437,-0.295956,0.032558,-0.005432,0.017752,0.008016,-0.004360,-0.002573,1.025190,0.117335,0.089907,-0.321247,0.465756,0.107184,-0.439345,0.166135,0.799702,0.024315,0.004232,0.002535,-0.007074,-0.002550,0.002782,0.000764,17.590667,0.654275,0.092574,-0.439540,0.173023,0.436111,-0.234084,-0.043946
1.000000,1.095443,-0.180214,0.083516,-0.031497,0.013566,0.033068,0.021772,-0.034651,1.210916,0.259228,-0.108795,-0.358551,1.825599,-0.601045,-2.010258,1.256913,0.824706,0.021376,0.001664,0.031115,-0.007348,-0.029621,-0.022314,0.027619,18.229079,0.681321,-0.260930,-1.606135,5.022034,-1.039882,-5.345097,3.120115
