# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.000000,1.004256,-0.000000,0.000000,0.632314,-0.492976,-0.144376,0.289953,-0.082285,1.545512,0.000000,0.000000,4.406892,-7.016819,0.492308,4.598019,-2.131316,0.207366,-0.000000,0.000000,0.382569,-0.468863,-0.059304,0.316163,-0.117822,-0.089189,0.000000,-0.000000,-9.407594,15.357530,-1.939887,-9.382080,4.538611
1.000000,1.206886,0.366877,0.116622,0.135712,-0.262542,-0.001637,0.153555,-0.061407,1.894596,0.283837,0.255479,-1.373001,1.046945,0.430855,-0.806732,0.244385,0.260108,0.047955,0.009661,0.113551,-0.195154,0.013965,0.125498,-0.056285,-0.922610,-1.014301,-0.896840,3.833447,-4.217717,-0.429150,2.945340,-1.188615
1.000000,1.654064,0.440380,-0.054095,-0.008982,-0.110237,0.012760,0.074620,-0.033460,1.976363,-0.111852,-0.242200,-0.457833,0.948009,-0.136054,-0.631051,0.312931,0.319300,0.056136,0.019534,0.012581,-0.066534,0.013341,0.050459,-0.025447,-1.890447,-0.972528,0.224872,-0.023662,-0.745882,0.497006,0.371562,-0.291356
1.000000,1.975050,0.141597,-0.198217,-0.001019,-0.043446,0.011182,0.037077,-0.018027,1.658314,-0.453773,-0.182394,0.305237,-0.003695,-0.154612,-0.017220,0.056045,0.379368,0.058136,0.013972,-0.001622,-0.028214,0.006918,0.022870,-0.011695,-2.830434,-0.902387,0.103610,-0.803351,1.008015,0.077811,-0.705339,0.284713
1.000000,1.904197,-0.279497,-0.172549,0.047599,-0.004022,0.000022,0.007174,-0.002742,1.207900,-0.401704,0.083652,0.361487,-0.312418,-0.074475,0.194468,-0.058982,0.439733,0.058302,0.006457,0.002778,-0.013982,0.001075,0.009638,-0.004055,-3.767362,-0.923149,-0.081361,-0.135018,0.481561,-0.129252,-0.345738,0.190401
1.000000,1.500182,-0.473926,-0.003635,0.079244,0.015143,-0.015426,-0.017507,0.012204,0.999927,-0.018054,0.227253,0.192059,-0.296832,-0.016064,0.193568,-0.076653,0.499945,0.058434,0.001049,0.008413,-0.007214,-0.003197,0.001980,0.000755,-4.709918,-0.952560,-0.077212,0.247988,-0.127154,-0.114989,0.072063,0.007194
1.000000,1.096278,-0.279638,0.164369,0.062545,0.013601,-0.023758,-0.027028,0.019112,1.205206,0.369827,0.155625,0.032624,-0.198247,0.013683,0.135217,-0.060502,0.560165,0.058094,-0.003411,0.013614,-0.002184,-0.006229,-0.003866,0.004230,-5.654588,-0.963847,-0.014047,0.282529,-0.355834,-0.049755,0.243790,-0.086979
1.000000,1.025481,0.143965,0.191964,0.007735,-0.001570,-0.018115,-0.017084,0.013722,1.653433,0.442166,-0.041435,-0.036752,-0.107011,0.022899,0.081656,-0.040401,0.620413,0.058645,-0.007130,0.013308,0.002673,-0.005679,-0.006678,0.004859,-6.598732,-0.962583,0.031265,0.193160,-0.348322,-0.002607,0.252074,-0.106098
1.000000,1.346100,0.447799,0.056512,-0.041091,-0.015740,-0.003507,0.002477,0.001330,1.974554,0.142617,-0.188356,-0.016732,-0.050206,0.018606,0.049432,-0.026194,0.680411,0.060555,-0.006078,0.003730,0.004400,-0.001026,-0.003812,0.001730,-7.541844,-0.957139,0.047794,0.101851,-0.261337,0.018778,0.198035,-0.090378
1.000000,1.793880,0.381229,-0.131182,-0.043028,-0.015643,0.007509,0.013989,-0.007050,1.903720,-0.278851,-0.162318,0.040363,-0.028400,0.008265,0.034838,-0.018174,0.739910,0.061295,0.000399,-0.004623,0.001338,0.001740,0.000607,-0.000884,-8.484239,-0.951892,0.045691,0.041754,-0.169953,0.022816,0.134095,-0.064561
1.000000,1.999702,-0.000669,-0.217263,0.002499,0.000457,0.006604,0.007299,-0.004695,1.499444,-0.472859,0.011946,0.070091,-0.026223,-0.000618,0.025845,-0.012408,0.799781,0.059728,0.002494,-0.000675,-0.001181,-0.000612,0.000191,0.000390,-9.426290,-0.948337,0.035036,0.012360,-0.098147,0.016975,0.079133,-0.038965
1.000000,1.793933,-0.381927,-0.130105,0.052008,0.019781,-0.002332,-0.009686,0.004151,1.095217,-0.278468,0.185795,0.041625,-0.022405,-0.003927,0.011286,-0.004573,0.860116,0.058782,-0.001683,0.005948,0.000196,-0.002730,-0.002525,0.002130,-10.368235,-0.946857,0.021710,0.008399,-0.052024,0.004706,0.039372,-0.017301
1.000000,1.345823,-0.447706,0.063176,0.059395,0.023621,-0.010360,-0.019728,0.010510,1.024549,0.144445,0.210225,-0.021599,-0.003329,-0.003388,-0.012007,0.007044,0.920234,0.060151,-0.003116,0.003473,0.000856,-0.001343,-0.001569,0.001181,-11.310229,-0.947676,0.009091,0.029275,-0.039531,-0.012743,0.022989,-0.003615
1.000000,1.024731,-0.145284,0.204275,0.023567,0.007052,-0.013630,-0.015834,0.010885,1.345941,0.447112,0.059402,-0.062382,0.026269,-0.005449,-0.036485,0.020222,0.979866,0.059898,0.000268,0.003411,-0.001285,-0.002776,-0.001334,0.002004,-12.252440,-0.950880,0.001220,0.076978,-0.079821,-0.031219,0.049549,-0.008505
